"ID","Condition_number","Presented_Landolt_Ori_in_deg","Reported_Landolt_Ori_in_deg","Target_Screen","Flanker_Screen","Fixation_Screen","Target_Flanker_Spacing_in_deg","Condition_Repeat_Number","Presentation_Order"
"Exp5_ES2",5,319,299.650959610427,"near","near","near",1.25,1,1
"Exp5_ES2",2,101,86.9583009371036,"mid","mid","mid",1.25,1,2
"Exp5_ES2",5,92,125.716055571469,"near","near","near",1.25,2,3
"Exp5_ES2",8,321,131.248500608708,"far","far","far",1.25,1,4
"Exp5_ES2",3,222,231.073495109874,"mid","mid","mid",0.625,1,5
"Exp5_ES2",10,230,210.745999918157,"mid","no flankers","mid",Inf,1,6
"Exp5_ES2",12,46,51.7151425093097,"far","no flankers","far",Inf,1,7
"Exp5_ES2",1,248,270.539223308917,"mid","mid","mid",2.5,1,8
"Exp5_ES2",11,295,298.953970925236,"near","no flankers","near",Inf,1,9
"Exp5_ES2",3,113,128.622048532962,"mid","mid","mid",0.625,2,10
"Exp5_ES2",4,146,140.953970925236,"near","near","near",2.5,1,11
"Exp5_ES2",2,194,215.60338830462,"mid","mid","mid",1.25,2,12
"Exp5_ES2",2,96,91.9078446617834,"mid","mid","mid",1.25,3,13
"Exp5_ES2",5,30,44.6509596104268,"near","near","near",1.25,3,14
"Exp5_ES2",3,271,89.7328640995212,"mid","mid","mid",0.625,3,15
"Exp5_ES2",2,129,144.930883496337,"mid","mid","mid",1.25,4,16
"Exp5_ES2",1,78,83.8891844334411,"mid","mid","mid",2.5,2,17
"Exp5_ES2",8,120,133.688905399599,"far","far","far",1.25,2,18
"Exp5_ES2",3,159,134.898514547612,"mid","mid","mid",0.625,4,19
"Exp5_ES2",8,280,306.784257734174,"far","far","far",1.25,3,20
"Exp5_ES2",6,281,221.013481094242,"near","near","near",0.625,1,21
"Exp5_ES2",11,68,54.8978623603552,"near","no flankers","near",Inf,2,22
"Exp5_ES2",6,324,299.650959610427,"near","near","near",0.625,2,23
"Exp5_ES2",11,218,193.674520194786,"near","no flankers","near",Inf,3,24
"Exp5_ES2",9,93,93.6811846533944,"far","far","far",0.625,1,25
"Exp5_ES2",11,56,59.3490403895732,"near","no flankers","near",Inf,4,26
"Exp5_ES2",12,323,316.510719528788,"far","no flankers","far",Inf,2,27
"Exp5_ES2",1,292,303.151941727708,"mid","mid","mid",2.5,3,28
"Exp5_ES2",9,156,179.711543970209,"far","far","far",0.625,2,29
"Exp5_ES2",7,133,122.037556395016,"far","far","far",2.5,1,30
"Exp5_ES2",1,59,47.0597863894914,"mid","mid","mid",2.5,4,31
"Exp5_ES2",12,248,245.373688592094,"far","no flankers","far",Inf,3,32
"Exp5_ES2",11,298,301.739616155829,"near","no flankers","near",Inf,5,33
"Exp5_ES2",1,84,85.9352621025494,"mid","mid","mid",2.5,5,34
"Exp5_ES2",7,239,95.7288608206818,"far","far","far",2.5,2,35
"Exp5_ES2",9,30,247.427885992552,"far","far","far",0.625,3,36
"Exp5_ES2",10,230,239,"mid","no flankers","mid",Inf,2,37
"Exp5_ES2",6,298,302.618411629905,"near","near","near",0.625,3,38
"Exp5_ES2",10,184,177.4470679707,"mid","no flankers","mid",Inf,3,39
"Exp5_ES2",6,42,214.362521483816,"near","near","near",0.625,4,40
"Exp5_ES2",12,204,216,"far","no flankers","far",Inf,4,41
"Exp5_ES2",7,314,310.367691026926,"far","far","far",2.5,3,42
"Exp5_ES2",12,291,314.93208428817,"far","no flankers","far",Inf,5,43
"Exp5_ES2",12,109,129.926086723002,"far","no flankers","far",Inf,6,44
"Exp5_ES2",9,122,271.973762890289,"far","far","far",0.625,4,45
"Exp5_ES2",6,225,228.493805499857,"near","near","near",0.625,5,46
"Exp5_ES2",1,88,92.0274174407661,"mid","mid","mid",2.5,6,47
"Exp5_ES2",10,42,57.2901747350329,"mid","no flankers","mid",Inf,4,48
"Exp5_ES2",6,310,1.48372600973932,"near","near","near",0.625,6,49
"Exp5_ES2",3,129,217.907271760036,"mid","mid","mid",0.625,5,50
"Exp5_ES2",5,204,176.860820681753,"near","near","near",1.25,4,51
"Exp5_ES2",10,203,212.792077587265,"mid","no flankers","mid",Inf,5,52
"Exp5_ES2",9,195,206.873088835577,"far","far","far",0.625,5,53
"Exp5_ES2",8,226,215.431484531653,"far","far","far",1.25,4,54
"Exp5_ES2",9,321,1.53575712546548,"far","far","far",0.625,6,55
"Exp5_ES2",8,165,181.380209825265,"far","far","far",1.25,5,56
"Exp5_ES2",2,214,226.750951426116,"mid","mid","mid",1.25,5,57
"Exp5_ES2",4,136,129.627399026067,"near","near","near",2.5,2,58
"Exp5_ES2",6,28,331.995506301919,"near","near","near",0.625,7,59
"Exp5_ES2",10,90,81.8754757130581,"mid","no flankers","mid",Inf,6,60
"Exp5_ES2",4,12,356.032547980521,"near","near","near",2.5,3,61
"Exp5_ES2",10,323,306.976961165446,"mid","no flankers","mid",Inf,7,62
"Exp5_ES2",9,31,227.43680625179,"far","far","far",0.625,7,63
"Exp5_ES2",2,209,221.999427098253,"mid","mid","mid",1.25,6,64
"Exp5_ES2",4,295,318.939397737038,"near","near","near",2.5,4,65
"Exp5_ES2",8,92,64.1191904182183,"far","far","far",1.25,6,66
"Exp5_ES2",5,209,221.07517545116,"near","near","near",1.25,5,67
"Exp5_ES2",5,188,182.283944428531,"near","near","near",1.25,6,68
"Exp5_ES2",3,93,84.0416990628964,"mid","mid","mid",0.625,6,69
"Exp5_ES2",4,198,174.25589014609,"near","near","near",2.5,5,70
"Exp5_ES2",11,289,311.600436837582,"near","no flankers","near",Inf,6,71
"Exp5_ES2",7,288,270.293254081925,"far","far","far",2.5,4,72
"Exp5_ES2",12,324,321.629909947007,"far","no flankers","far",Inf,7,73
"Exp5_ES2",2,220,212.792077587265,"mid","mid","mid",1.25,7,74
"Exp5_ES2",12,157,162.320014859639,"far","no flankers","far",Inf,8,75
"Exp5_ES2",5,106,90.6363864222285,"near","near","near",1.25,7,76
"Exp5_ES2",11,141,120.311998710971,"near","no flankers","near",Inf,7,77
"Exp5_ES2",4,136,135.553315668863,"near","near","near",2.5,6,78
"Exp5_ES2",9,38,202.719940561444,"far","far","far",0.625,8,79
"Exp5_ES2",6,103,141.585863649384,"near","near","near",0.625,8,80
"Exp5_ES2",2,340,354.907844661783,"mid","mid","mid",1.25,8,81
"Exp5_ES2",8,92,93.1733878186765,"far","far","far",1.25,7,82
"Exp5_ES2",2,179,175.962679543315,"mid","mid","mid",1.25,9,83
"Exp5_ES2",5,305,308.637478516184,"near","near","near",1.25,8,84
"Exp5_ES2",1,215,235.493145639808,"mid","mid","mid",2.5,7,85
"Exp5_ES2",1,143,134.520563080575,"mid","mid","mid",2.5,8,86
"Exp5_ES2",5,94,74.1863004869665,"near","near","near",1.25,9,87
"Exp5_ES2",7,18,356.952323832713,"far","far","far",2.5,5,88
"Exp5_ES2",3,35,2.04607766910832,"mid","mid","mid",0.625,7,89
"Exp5_ES2",9,332,1.81941510312229,"far","far","far",0.625,9,90
"Exp5_ES2",12,313,298.964842631051,"far","no flankers","far",Inf,9,91
"Exp5_ES2",11,359,1.48372600973933,"near","no flankers","near",Inf,8,92
"Exp5_ES2",8,74,91,"far","far","far",1.25,8,93
"Exp5_ES2",7,344,353.880809581782,"far","far","far",2.5,6,94
"Exp5_ES2",4,170,182.498299197938,"near","near","near",2.5,7,95
"Exp5_ES2",12,232,238.554273488972,"far","no flankers","far",Inf,10,96
"Exp5_ES2",10,253,264.115194172771,"mid","no flankers","mid",Inf,8,97
"Exp5_ES2",8,356,7,"far","far","far",1.25,9,98
"Exp5_ES2",6,40,359,"near","near","near",0.625,9,99
"Exp5_ES2",7,310,353.36889053996,"far","far","far",2.5,7,100
"Exp5_ES2",2,304,296.594631092196,"mid","mid","mid",1.25,10,101
"Exp5_ES2",3,56,45.013708720383,"mid","mid","mid",0.625,8,102
"Exp5_ES2",4,56,51.9304103408766,"near","near","near",2.5,8,103
"Exp5_ES2",11,179,177.69249498711,"near","no flankers","near",Inf,9,104
"Exp5_ES2",7,47,50.1680660985391,"far","far","far",2.5,8,105
"Exp5_ES2",3,44,51.151941727708,"mid","mid","mid",0.625,9,106
"Exp5_ES2",9,17,210.031558829848,"far","far","far",0.625,10,107
"Exp5_ES2",7,107,102.438005764824,"far","far","far",2.5,9,108
"Exp5_ES2",8,61,52.2157422658264,"far","far","far",1.25,10,109
"Exp5_ES2",6,228,217.576876253223,"near","near","near",0.625,10,110
"Exp5_ES2",1,253,223.543601915129,"mid","mid","mid",2.5,9,111
"Exp5_ES2",3,217,226.539223308917,"mid","mid","mid",0.625,10,112
"Exp5_ES2",7,128,124.438005764824,"far","far","far",2.5,10,113
"Exp5_ES2",5,294,304.860820681753,"near","near","near",1.25,10,114
"Exp5_ES2",10,63,80.7652330482466,"mid","no flankers","mid",Inf,9,115
"Exp5_ES2",4,244,176.781151532512,"near","near","near",2.5,9,116
"Exp5_ES2",4,298,321,"near","near","near",2.5,10,117
"Exp5_ES2",11,38,50.4466843311372,"near","no flankers","near",Inf,10,118
"Exp5_ES2",1,171,133.622048532962,"mid","mid","mid",2.5,10,119
"Exp5_ES2",10,15,4.09215533821663,"mid","no flankers","mid",Inf,10,120
